pga,vulnerability,occupancy,smoke_detected,gas_detected,fire_detected,urgency_score,priority
0.01,0.34,44,0,0,0,20,LOW
0.0705,0.117,0,0,0,0,10,LOW
0.0004,0.187,16,0,0,0,12,LOW
0.1009,0.599,43,1,0,1,58,MEDIUM
0.0137,0.143,40,0,1,0,27,LOW
0.0234,0.554,367,0,0,0,37,MEDIUM
0.0157,0.13,21,0,0,0,16,LOW
0.127,0.264,314,0,0,0,43,MEDIUM
0.0467,0.191,0,0,0,0,7,LOW
0.0477,0.435,0,0,0,0,11,LOW
0.1339,0.296,0,0,0,0,19,LOW
0.0048,0.258,277,0,0,0,28,LOW
0.0405,0.354,0,0,1,0,19,LOW
0.0138,0.505,31,0,0,0,22,LOW
0.1353,0.305,160,0,0,0,44,MEDIUM
0.0249,0.247,14,0,0,0,18,LOW
0.0084,0.302,3,0,0,0,9,LOW
0.0132,0.1,333,0,0,0,26,LOW
0.1219,0.164,0,0,0,0,17,LOW
0.1492,0.292,26,0,0,0,34,MEDIUM
0.1611,0.371,8,0,0,0,30,LOW
0.0091,0.342,44,0,0,0,20,LOW
0.0669,0.153,0,0,0,0,11,LOW
0.5254,0.281,0,0,0,0,34,MEDIUM
0.0334,0.142,15,0,0,0,16,LOW
0.0774,0.1,2,0,0,0,15,LOW
0.0482,0.261,2,0,0,0,13,LOW
0.0084,0.372,184,0,0,0,30,LOW
0.1662,0.235,0,0,0,0,18,LOW
0.001,0.339,3,0,0,0,10,LOW
0.0126,0.247,439,0,0,0,28,LOW
0.0094,0.582,48,1,0,1,43,MEDIUM
0.0062,0.25,25,0,0,0,18,LOW
0.1844,0.378,46,0,0,0,35,MEDIUM
0.0293,0.311,0,0,0,0,9,LOW
0.1912,0.151,0,0,0,0,17,LOW
0.034,0.259,0,0,0,0,8,LOW
0.0487,0.262,25,0,0,0,23,LOW
0.0384,0.231,0,0,0,0,7,LOW
0.1208,0.142,5,0,0,0,22,LOW
0.0815,0.377,28,0,0,0,29,LOW
0.0413,0.484,0,0,0,0,11,LOW
0.1495,0.471,0,0,0,0,22,LOW
0.0276,0.2,0,0,0,0,7,LOW
0.0448,0.331,320,0,0,0,34,MEDIUM
0.0336,0.704,26,0,0,0,30,LOW
0.0195,0.38,0,0,0,0,5,LOW
0.0091,0.349,141,1,0,0,40,MEDIUM
0.0306,0.424,0,0,0,0,10,LOW
0.0138,0.133,146,0,0,0,26,LOW
0.0446,0.574,31,0,0,0,28,LOW
0.1167,0.295,264,0,0,0,44,MEDIUM
0.0728,0.276,35,0,0,0,28,LOW
0.0162,0.198,0,0,0,0,2,LOW
0.1591,0.1,0,0,0,0,16,LOW
0.009,0.301,16,0,0,0,14,LOW
0.007,0.1,23,0,0,0,16,LOW
0.0582,0.352,0,0,0,0,14,LOW
0.0286,0.418,21,0,0,0,25,LOW
0.0451,0.405,37,0,0,0,25,LOW
0.031,0.337,7,0,0,0,19,LOW
0.1399,0.341,390,0,0,0,45,MEDIUM
0.1921,0.106,0,0,0,0,16,LOW
0.0456,0.343,11,1,0,0,29,LOW
0.0261,0.1,23,0,0,0,21,LOW
0.0457,0.309,48,0,0,0,24,LOW
0.0,0.1,0,0,0,0,1,LOW
0.1054,0.317,4,1,0,0,34,MEDIUM
0.0354,0.422,345,0,0,0,35,MEDIUM
0.1793,0.198,7,0,0,0,27,LOW
0.0405,0.1,307,0,0,0,31,MEDIUM
0.1389,0.238,0,0,0,0,18,LOW
0.0128,0.244,0,0,0,0,3,LOW
0.0381,0.433,24,0,0,0,25,LOW
0.0234,0.304,44,0,0,0,24,LOW
0.0144,0.314,82,0,0,0,24,LOW
0.0318,0.115,7,0,0,0,16,LOW
0.017,0.178,0,0,0,0,2,LOW
0.196,0.434,40,0,0,0,36,MEDIUM
0.0091,0.255,129,1,0,1,48,MEDIUM
0.0415,0.1,19,0,0,0,16,LOW
0.0442,0.182,0,0,0,0,7,LOW
0.0059,0.263,5,0,0,0,8,LOW
0.0216,0.326,0,0,0,0,9,LOW
0.0393,0.156,7,0,0,0,16,LOW
0.0751,0.358,48,0,0,0,29,LOW
0.0295,0.576,13,0,0,0,23,LOW
0.0033,0.374,0,1,0,1,25,LOW
0.0184,0.151,40,1,0,0,27,LOW
0.0388,0.1,30,0,0,0,21,LOW
0.091,0.1,0,0,0,0,10,LOW
0.1897,0.256,0,0,0,0,18,LOW
0.0237,0.1,38,0,0,0,21,LOW
0.0314,0.309,1,0,0,0,14,LOW
0.0377,0.409,0,0,0,0,10,LOW
0.0232,0.506,0,0,0,0,12,LOW
0.0361,0.1,45,0,0,0,21,LOW
0.0311,0.477,46,0,0,0,26,LOW
0.0337,0.593,0,0,0,0,13,LOW
0.041,0.445,38,0,1,0,36,MEDIUM
0.0318,0.467,10,0,0,0,21,LOW
0.2911,0.608,49,0,0,0,45,MEDIUM
0.0045,0.243,97,0,0,0,23,LOW
0.0429,0.25,23,0,0,0,23,LOW
0.1286,0.183,18,0,0,0,27,LOW
0.0478,0.1,0,0,0,0,6,LOW
0.1061,0.111,17,0,0,0,26,LOW
0.0018,0.104,21,0,1,0,26,LOW
0.0101,0.56,37,0,0,0,23,LOW
0.0305,0.246,428,1,0,0,43,MEDIUM
0.0144,0.1,0,0,0,0,1,LOW
0.0019,0.34,31,0,0,0,20,LOW
0.3919,0.616,46,0,0,0,49,MEDIUM
0.0198,0.259,48,0,0,0,18,LOW
0.0407,0.518,35,0,0,0,27,LOW
0.0063,0.247,0,1,0,0,13,LOW
0.0051,0.181,22,0,0,0,17,LOW
0.1343,0.301,33,0,0,0,34,MEDIUM
0.0145,0.342,33,0,0,0,20,LOW
0.0091,0.458,38,0,0,0,21,LOW
0.0432,0.1,0,0,0,0,6,LOW
0.0464,0.159,20,0,0,0,16,LOW
0.041,0.294,0,0,0,0,8,LOW
0.0647,0.267,0,0,0,0,13,LOW
0.0229,0.251,47,0,0,0,23,LOW
0.0046,0.152,10,0,0,0,12,LOW
0.1403,0.229,0,0,0,0,18,LOW
0.0649,0.456,11,0,0,0,25,LOW
0.0393,0.116,0,0,0,0,6,LOW
0.0067,0.207,349,0,0,0,28,LOW
0.0188,0.546,25,0,0,0,23,LOW
0.1129,0.651,0,0,0,0,24,LOW
0.0114,0.482,44,0,0,0,22,LOW
0.1979,0.1,24,0,0,0,31,MEDIUM
0.017,0.16,0,0,0,0,2,LOW
0.3107,0.322,37,0,0,0,40,MEDIUM
0.0249,0.121,48,0,0,0,21,LOW
0.0154,0.43,17,1,0,0,26,LOW
0.0243,0.201,113,0,0,0,32,MEDIUM
0.3871,0.345,0,0,0,0,30,LOW
0.0884,0.394,6,1,0,1,44,MEDIUM
0.179,0.453,0,0,0,0,21,LOW
0.1841,0.259,440,0,0,0,43,MEDIUM
0.0048,0.434,20,0,0,0,16,LOW
0.04,0.268,428,0,0,0,33,MEDIUM
0.0024,0.425,22,0,0,0,21,LOW
0.0468,0.145,65,0,0,0,26,LOW
0.0465,0.128,0,0,1,0,16,LOW
0.0,0.225,27,0,0,0,18,LOW
0.0028,0.38,10,0,0,0,15,LOW
0.0462,0.172,19,0,0,0,17,LOW
0.0095,0.449,44,0,0,0,21,LOW
0.0009,0.159,19,0,0,0,12,LOW
0.0391,0.564,17,0,0,0,22,LOW
0.0171,0.347,94,0,0,0,25,LOW
0.0338,0.1,7,0,0,0,16,LOW
0.0444,0.1,0,0,0,0,6,LOW
0.0006,0.566,17,0,0,0,18,LOW
0.0954,0.102,60,0,0,0,30,LOW
0.041,0.1,43,0,0,0,21,LOW
0.0909,0.1,313,0,0,0,35,MEDIUM
0.0717,0.191,49,0,0,0,26,LOW
0.0368,0.49,0,0,0,0,11,LOW
0.1565,0.425,28,0,0,0,36,MEDIUM
0.0254,0.1,467,0,0,0,31,MEDIUM
0.0128,0.31,31,0,0,0,19,LOW
0.0121,0.327,13,0,0,0,14,LOW
0.0309,0.234,0,0,0,0,8,LOW
0.0175,0.6,0,0,0,0,9,LOW
0.0435,0.31,0,0,0,0,9,LOW
0.0262,0.276,11,0,0,0,18,LOW
0.0138,0.1,31,0,0,0,16,LOW
0.0348,0.284,0,0,0,0,8,LOW
0.0187,0.312,0,0,0,0,4,LOW
0.0033,0.426,42,0,0,0,21,LOW
0.0441,0.229,9,0,0,0,17,LOW
0.1269,0.244,40,0,0,0,33,MEDIUM
0.0709,0.587,0,0,0,0,17,LOW
0.0043,0.1,0,0,0,0,1,LOW
0.006,0.307,15,0,0,0,14,LOW
0.0024,0.516,46,0,0,0,22,LOW
0.0198,0.229,0,0,0,0,3,LOW
0.157,0.108,16,0,0,0,26,LOW
0.1984,0.116,0,0,0,0,16,LOW
0.0447,0.251,29,1,0,1,43,MEDIUM
0.0356,0.349,14,0,0,0,19,LOW
0.0294,0.1,45,1,0,0,31,MEDIUM
0.0269,0.404,29,0,0,0,25,LOW
0.0435,0.38,0,0,0,0,10,LOW
0.3459,0.36,40,0,0,0,41,MEDIUM
0.0144,0.488,15,0,0,0,17,LOW
0.0349,0.1,26,0,0,0,21,LOW
0.3872,0.209,3,0,0,0,33,MEDIUM
0.0147,0.153,0,0,0,0,2,LOW
0.1109,0.187,21,0,0,0,32,MEDIUM
0.0126,0.489,49,0,0,0,22,LOW
0.5013,0.1,0,0,0,0,31,MEDIUM
0.0185,0.483,33,0,0,0,22,LOW
0.1761,0.34,0,0,0,0,20,LOW
0.0491,0.354,23,0,0,0,24,LOW
0.0432,0.159,20,0,0,0,16,LOW
0.0416,0.203,40,0,0,0,22,LOW
0.0477,0.467,0,0,0,0,11,LOW
0.0101,0.579,7,0,0,0,18,LOW
0.0185,0.376,236,0,0,0,30,LOW
0.104,0.534,9,0,0,0,33,MEDIUM
0.0014,0.444,32,0,0,0,21,LOW
0.0164,0.268,0,0,0,0,4,LOW
0.0388,0.34,0,0,0,0,9,LOW
0.0131,0.25,29,0,0,0,18,LOW
0.0468,0.564,26,0,0,0,27,LOW
0.1302,0.325,0,0,0,0,19,LOW
0.0448,0.25,11,0,0,0,18,LOW
0.0436,0.208,18,0,0,0,17,LOW
0.0177,0.216,38,0,0,0,18,LOW
0.1044,0.1,49,0,0,0,31,MEDIUM
0.0123,0.112,0,0,0,0,1,LOW
0.0111,0.306,46,0,0,0,19,LOW
0.1011,0.439,0,0,0,0,21,LOW
0.0178,0.357,34,0,0,0,20,LOW
0.0582,0.264,13,0,0,0,22,LOW
0.0161,0.1,0,0,0,0,1,LOW
0.0347,0.284,29,0,0,0,23,LOW
0.0376,0.255,48,1,0,0,33,MEDIUM
0.0397,0.447,0,1,0,0,21,LOW
0.0014,0.1,49,0,0,0,16,LOW
0.1322,0.24,0,0,0,0,18,LOW
0.1174,0.123,36,0,0,0,31,MEDIUM
0.0285,0.28,0,0,0,0,8,LOW
0.0415,0.113,447,0,0,0,31,MEDIUM
0.0379,0.222,19,0,0,0,17,LOW
0.0849,0.33,18,0,0,0,23,LOW
0.0804,0.129,29,0,0,0,25,LOW
0.0096,0.166,0,0,0,0,2,LOW
0.028,0.252,29,0,0,0,23,LOW
0.0174,0.1,32,0,0,0,16,LOW
0.5415,0.106,0,1,0,0,41,MEDIUM
0.0374,0.338,8,1,0,0,29,LOW
0.0817,0.679,32,0,0,0,34,MEDIUM
0.0372,0.326,40,0,0,0,24,LOW
0.1125,0.684,0,1,0,0,35,MEDIUM
0.1973,0.19,488,0,0,0,42,MEDIUM
0.0118,0.283,0,0,0,0,4,LOW
0.0215,0.512,49,1,0,0,37,MEDIUM
0.0424,0.396,0,0,0,0,10,LOW
0.0174,0.383,0,0,0,0,5,LOW
0.0166,0.535,0,0,0,0,8,LOW
0.0231,0.208,38,0,0,0,22,LOW
0.0031,0.1,47,0,0,0,16,LOW
0.2795,0.326,29,0,0,0,40,MEDIUM
0.0326,0.1,36,0,0,0,21,LOW
0.0273,0.479,4,0,0,0,16,LOW
0.0334,0.403,410,0,0,0,35,MEDIUM
0.0218,0.524,0,0,0,0,12,LOW
0.078,0.159,248,0,0,0,36,MEDIUM
0.0101,0.195,466,0,0,0,27,LOW
0.0035,0.289,25,0,0,0,19,LOW
0.0256,0.458,0,0,0,0,11,LOW
0.0195,0.565,22,0,0,0,23,LOW
0.0307,0.137,282,0,0,0,31,MEDIUM
0.0285,0.362,7,0,0,0,19,LOW
0.0134,0.324,0,0,0,0,4,LOW
0.1403,0.201,17,0,0,0,28,LOW
0.1393,0.298,39,0,0,0,34,MEDIUM
0.178,0.314,0,0,0,0,19,LOW
0.0507,0.267,6,0,0,0,23,LOW
0.003,0.425,37,0,0,0,21,LOW
0.0103,0.557,0,0,0,0,8,LOW
0.0305,0.446,38,0,0,0,26,LOW
0.0041,0.116,36,0,0,0,16,LOW
0.0254,0.399,10,0,0,0,20,LOW
0.0471,0.584,10,1,0,0,33,MEDIUM
0.02,0.32,38,0,0,0,24,LOW
0.1767,0.234,31,1,0,0,43,MEDIUM
0.1252,0.29,6,0,0,0,29,LOW
0.0004,0.495,0,0,0,0,7,LOW
0.0473,0.154,32,0,0,0,21,LOW
0.0365,0.1,210,0,0,0,31,MEDIUM
0.0393,0.253,205,0,0,0,33,MEDIUM
0.0444,0.358,9,0,0,0,19,LOW
0.0135,0.537,108,0,0,0,33,MEDIUM
0.0453,0.1,42,0,0,0,21,LOW
0.001,0.386,0,0,0,0,5,LOW
0.0311,0.383,15,0,0,0,20,LOW
0.0405,0.256,85,1,0,0,38,MEDIUM
0.0386,0.1,0,0,0,0,6,LOW
0.0391,0.161,11,0,0,0,16,LOW
0.026,0.161,0,1,0,1,26,LOW
0.0614,0.632,182,0,0,0,43,MEDIUM
0.0195,0.403,49,0,0,0,21,LOW
0.042,0.19,17,0,0,0,17,LOW
0.0378,0.495,0,0,0,0,11,LOW
0.0211,0.433,36,0,0,0,25,LOW
0.0213,0.291,4,1,0,1,33,MEDIUM
0.168,0.104,32,0,0,0,31,MEDIUM
0.0213,0.583,16,0,0,0,23,LOW
0.0391,0.494,43,0,0,0,26,LOW
0.0001,0.324,44,0,0,0,19,LOW
0.0497,0.487,49,0,0,0,26,LOW
0.0286,0.201,0,1,0,0,17,LOW
0.0408,0.132,43,0,0,0,21,LOW
0.057,0.223,40,0,0,0,27,LOW
0.0076,0.338,48,0,1,0,30,LOW
0.0342,0.239,282,0,0,0,33,MEDIUM
0.0037,0.296,456,0,0,0,29,LOW
0.0269,0.106,48,0,0,0,21,LOW
0.0139,0.267,238,0,0,0,29,LOW
0.1886,0.263,0,0,0,0,18,LOW
0.009,0.11,20,0,0,0,11,LOW
0.0291,0.1,0,0,0,0,6,LOW
0.0027,0.444,0,0,0,0,6,LOW
0.0291,0.454,35,0,0,0,26,LOW
0.0219,0.166,39,0,0,0,21,LOW
0.188,0.1,29,0,0,0,31,MEDIUM
0.1218,0.34,138,0,0,0,45,MEDIUM
0.0018,0.188,0,0,0,0,2,LOW
0.0349,0.1,19,0,0,0,16,LOW
0.0183,0.213,34,0,0,0,18,LOW
0.0098,0.39,26,0,0,0,20,LOW
0.0447,0.155,15,0,0,0,16,LOW
0.0197,0.341,191,0,0,0,30,LOW
0.0382,0.199,38,1,0,1,42,MEDIUM
0.0322,0.335,33,0,0,0,24,LOW
0.1946,0.184,0,0,0,0,17,LOW
0.0194,0.528,0,0,0,0,7,LOW
0.0343,0.383,16,0,0,0,20,LOW
0.0184,0.302,10,0,0,0,14,LOW
0.0407,0.455,213,0,0,0,36,MEDIUM
0.0208,0.161,252,0,0,0,31,MEDIUM
0.018,0.356,241,0,0,0,30,LOW
0.0135,0.549,34,0,0,0,23,LOW
0.0214,0.1,43,0,0,0,21,LOW
0.0015,0.493,0,0,0,0,7,LOW
0.0026,0.506,0,1,0,0,17,LOW
0.0119,0.1,0,0,0,0,1,LOW
0.0493,0.326,0,0,0,0,9,LOW
0.1941,0.293,4,0,0,0,24,LOW
0.0367,0.289,0,0,0,0,8,LOW
0.1924,0.116,397,0,0,0,41,MEDIUM
0.0012,0.148,449,1,0,1,47,MEDIUM
0.0442,0.306,36,0,0,0,24,LOW
0.0691,0.273,0,0,0,0,13,LOW
0.0336,0.307,2,0,1,0,24,LOW
0.0439,0.1,0,0,0,0,6,LOW
0.0142,0.221,0,0,0,0,3,LOW
0.0071,0.152,38,0,0,0,17,LOW
0.0041,0.1,17,0,0,0,11,LOW
0.0496,0.317,34,0,0,0,24,LOW
0.0917,0.543,5,0,0,0,22,LOW
0.0361,0.124,0,0,0,0,6,LOW
0.0202,0.144,40,0,0,0,21,LOW
0.1785,0.278,11,0,0,0,29,LOW
0.1753,0.46,0,0,0,0,21,LOW
0.1982,0.143,28,0,0,0,32,MEDIUM
0.027,0.391,36,1,1,0,45,MEDIUM
0.0277,0.263,87,0,0,0,28,LOW
0.0817,0.1,44,0,0,0,25,LOW
0.0431,0.186,37,0,0,0,22,LOW
0.0176,0.303,38,0,0,0,19,LOW
0.0121,0.214,8,0,0,0,13,LOW
0.1655,0.25,9,0,0,0,28,LOW
0.026,0.356,12,0,0,0,19,LOW
0.0419,0.219,0,0,0,0,7,LOW
0.0166,0.514,22,0,0,0,22,LOW
0.0469,0.362,0,0,0,0,9,LOW
0.1071,0.185,0,0,0,0,17,LOW
0.0426,0.207,0,0,0,0,7,LOW
0.1831,0.395,201,0,0,0,45,MEDIUM
0.0024,0.1,144,0,0,0,26,LOW
0.0318,0.209,108,0,0,0,32,MEDIUM
0.0145,0.369,0,0,0,0,5,LOW
0.0218,0.1,0,0,0,0,6,LOW
0.0368,0.219,0,0,0,0,7,LOW
0.047,0.495,6,0,0,0,21,LOW
0.0461,0.303,36,0,0,0,24,LOW
0.0427,0.1,17,0,0,0,16,LOW
0.1602,0.536,0,0,0,0,23,LOW
0.0092,0.325,37,1,0,0,29,LOW
0.0106,0.387,39,0,0,0,20,LOW
0.035,0.543,0,0,0,0,12,LOW
0.1287,0.409,0,0,0,0,21,LOW
0.0482,0.562,0,1,0,0,22,LOW
0.0049,0.25,33,0,1,0,28,LOW
0.1762,0.198,0,0,0,0,17,LOW
0.0448,0.604,0,0,0,0,13,LOW
0.0804,0.1,0,1,0,0,20,LOW
0.01,0.37,10,0,0,0,15,LOW
0.001,0.354,25,0,0,0,20,LOW
0.038,0.1,10,0,0,0,16,LOW
0.0071,0.434,13,0,0,0,16,LOW
0.01,0.392,10,0,0,0,15,LOW
0.0059,0.561,1,0,0,0,13,LOW
0.0498,0.199,277,0,0,0,32,MEDIUM
0.0252,0.282,0,1,0,0,18,LOW
0.0482,0.63,1,0,0,0,18,LOW
0.0039,0.243,72,0,0,0,23,LOW
0.0906,0.663,4,1,0,0,33,MEDIUM
0.0493,0.144,10,0,0,0,16,LOW
0.0188,0.106,0,0,0,0,1,LOW
0.0407,0.288,28,0,0,0,23,LOW
0.0014,0.221,33,0,0,0,18,LOW
0.3688,0.822,26,1,0,1,72,HIGH
0.0132,0.583,319,0,0,0,33,MEDIUM
0.0288,0.245,9,0,0,0,18,LOW
0.0339,0.1,0,0,0,0,6,LOW
0.0361,0.301,45,0,0,0,24,LOW
0.0079,0.325,294,0,0,0,29,LOW
0.0049,0.191,30,0,0,0,17,LOW
0.0225,0.255,17,0,0,0,18,LOW
0.0207,0.485,3,0,0,0,16,LOW
0.1104,0.282,0,0,0,0,19,LOW
0.0391,0.1,8,1,0,1,36,MEDIUM
0.0417,0.172,0,0,0,0,7,LOW
0.0429,0.299,0,0,0,0,8,LOW
0.0081,0.524,209,0,0,0,32,MEDIUM
0.0648,0.431,46,0,0,0,30,LOW
0.0206,0.511,32,0,0,0,27,LOW
0.0393,0.128,32,0,0,0,21,LOW
0.04,0.278,14,0,0,0,18,LOW
0.1146,0.1,3,0,0,0,21,LOW
0.167,0.1,0,0,0,0,16,LOW
0.0451,0.421,29,0,0,0,25,LOW
0.0128,0.21,19,0,0,0,13,LOW
0.0614,0.306,11,0,0,0,23,LOW
0.0486,0.353,0,0,0,0,9,LOW
0.0142,0.385,48,0,0,0,20,LOW
0.0441,0.351,40,0,0,0,24,LOW
0.12,0.354,26,0,0,0,35,MEDIUM
0.1143,0.1,46,0,0,0,31,MEDIUM
0.0108,0.121,0,0,0,0,1,LOW
0.0064,0.506,0,0,0,0,7,LOW
0.1896,0.359,0,0,0,0,20,LOW
0.1314,0.25,30,0,0,0,33,MEDIUM
0.012,0.194,42,0,0,0,17,LOW
0.0427,0.14,49,0,0,0,21,LOW
0.1395,0.11,40,0,0,0,31,MEDIUM
0.0245,0.221,41,0,0,0,22,LOW
0.0157,0.413,2,0,0,0,11,LOW
0.023,0.1,46,0,0,0,21,LOW
0.0988,0.501,20,1,0,0,36,MEDIUM
0.2437,0.1,0,0,0,0,22,LOW
0.0644,0.444,16,0,0,0,25,LOW
0.0309,0.119,225,0,0,0,31,MEDIUM
0.0423,0.251,0,0,0,0,8,LOW
0.0228,0.305,47,0,0,0,24,LOW
0.3509,0.327,28,0,0,0,45,MEDIUM
0.0013,0.326,0,0,0,0,4,LOW
0.0385,0.1,6,0,0,0,16,LOW
0.4356,0.1,487,0,0,0,52,MEDIUM
0.0482,0.1,28,0,0,0,21,LOW
0.0257,0.487,0,0,0,0,11,LOW
0.1252,0.295,20,0,0,0,29,LOW
0.1076,0.195,22,1,0,1,52,MEDIUM
0.0309,0.225,41,0,0,0,22,LOW
0.0448,0.385,15,1,0,0,30,LOW
0.0039,0.127,0,0,0,0,1,LOW
0.0015,0.276,8,0,0,0,14,LOW
0.0941,0.36,20,0,0,0,24,LOW
0.1682,0.13,10,1,0,0,36,MEDIUM
0.0752,0.37,46,0,0,0,29,LOW
0.0417,0.236,0,0,0,0,8,LOW
0.0033,0.132,0,0,0,0,1,LOW
0.0888,0.26,0,0,1,0,22,LOW
0.0298,0.109,31,0,0,0,21,LOW
0.1047,0.603,0,0,0,0,24,LOW
0.0358,0.298,16,0,0,0,18,LOW
0.1495,0.339,7,0,0,0,30,LOW
0.0411,0.149,41,0,0,0,21,LOW
0.0234,0.182,0,0,0,0,7,LOW
0.0854,0.232,0,0,0,0,12,LOW
0.0534,0.19,19,0,0,0,21,LOW
0.0174,0.456,8,1,0,1,36,MEDIUM
0.19,0.141,430,0,0,0,42,MEDIUM
0.0493,0.41,0,0,1,0,20,LOW
0.0279,0.294,307,0,0,0,33,MEDIUM
0.043,0.561,28,1,0,0,37,MEDIUM
0.021,0.298,64,0,0,0,28,LOW
0.0282,0.114,15,0,0,0,16,LOW
0.1443,0.311,0,0,0,0,19,LOW
0.0213,0.1,0,1,0,0,16,LOW
0.0301,0.565,31,0,0,0,27,LOW
0.0488,0.142,0,0,0,0,6,LOW
0.0561,0.242,12,0,1,0,32,MEDIUM
0.0063,0.141,8,0,0,0,12,LOW
0.0355,0.238,40,0,0,0,23,LOW
0.1069,0.484,95,0,0,0,42,MEDIUM
0.007,0.1,6,0,0,0,11,LOW
0.0461,0.226,11,0,0,0,17,LOW
0.0146,0.221,0,0,0,0,3,LOW
0.0138,0.331,24,0,0,0,19,LOW
0.025,0.226,334,0,0,0,32,MEDIUM
0.0045,0.291,30,1,0,0,29,LOW
0.0236,0.379,0,1,0,1,30,LOW
0.0021,0.455,16,0,0,0,16,LOW
0.0295,0.51,0,0,0,0,12,LOW
0.0302,0.102,4,0,0,0,11,LOW
0.0466,0.1,12,0,0,0,16,LOW
0.0324,0.1,42,0,0,0,21,LOW
0.0454,0.313,23,0,0,0,24,LOW
0.0051,0.481,32,0,0,0,22,LOW
0.0311,0.1,445,0,0,0,31,MEDIUM
0.0347,0.246,0,0,0,0,8,LOW
0.006,0.244,17,0,0,0,13,LOW
0.0994,0.186,0,0,0,0,11,LOW
0.0131,0.689,62,0,0,0,30,LOW
0.0423,0.1,0,0,0,0,6,LOW
0.0157,0.246,0,0,0,0,3,LOW
0.0103,0.1,57,0,0,0,21,LOW
0.0358,0.381,5,0,0,0,15,LOW
0.1931,0.165,36,0,0,0,32,MEDIUM
0.1521,0.326,9,0,0,0,29,LOW
0.0053,0.1,0,0,0,0,1,LOW
0.196,0.363,21,0,0,0,35,MEDIUM
0.0133,0.147,24,0,0,0,17,LOW
0.0035,0.276,31,0,0,0,19,LOW
0.0405,0.409,33,0,0,0,25,LOW
0.0989,0.252,15,0,0,0,22,LOW
0.0467,0.1,9,0,0,0,16,LOW
0.0373,0.1,13,0,0,0,16,LOW
0.0253,0.554,40,0,0,0,27,LOW
0.0278,0.424,34,0,0,0,25,LOW
0.1834,0.436,21,0,0,0,36,MEDIUM
0.1682,0.517,0,0,0,0,22,LOW
0.1678,0.128,13,0,0,0,26,LOW
0.1174,0.232,0,0,0,0,18,LOW
0.0152,0.201,0,0,0,0,3,LOW
0.0631,0.178,13,0,0,0,21,LOW
0.0429,0.106,20,0,0,0,16,LOW
0.0367,0.102,46,0,0,0,21,LOW
0.1684,0.467,12,0,0,0,32,MEDIUM
0.1371,0.192,46,0,0,0,32,MEDIUM
0.034,0.363,19,1,0,0,29,LOW
0.1833,0.1,31,0,0,0,31,MEDIUM
0.0257,0.104,5,0,0,0,11,LOW
0.012,0.423,24,0,0,0,21,LOW
0.0127,0.322,42,0,0,0,19,LOW
0.0238,0.102,0,0,0,0,6,LOW
0.0081,0.267,2,0,0,0,9,LOW
0.0037,0.426,0,0,0,0,6,LOW
0.0199,0.109,46,0,0,0,16,LOW
0.0404,0.262,0,0,0,0,8,LOW
0.0572,0.172,33,0,0,0,26,LOW
0.0225,0.323,23,0,0,0,24,LOW
0.0222,0.1,0,0,0,0,6,LOW
0.0078,0.363,39,0,0,0,20,LOW
0.024,0.414,45,0,0,0,25,LOW
0.1498,0.42,39,1,1,1,66,HIGH
0.0458,0.19,9,0,0,0,17,LOW
0.1856,0.1,31,0,0,0,31,MEDIUM
0.0206,0.111,12,0,0,0,16,LOW
0.1294,0.285,26,0,0,0,34,MEDIUM
0.0205,0.409,0,1,0,1,30,LOW
0.0869,0.34,10,0,0,0,24,LOW
0.0045,0.53,170,0,0,0,32,MEDIUM
0.0279,0.1,43,0,0,0,21,LOW
0.1409,0.289,2,0,0,0,24,LOW
0.0228,0.128,0,0,0,0,6,LOW
0.0441,0.644,146,0,0,0,39,MEDIUM
0.4919,0.163,12,0,0,0,37,MEDIUM
0.0287,0.561,1,0,0,0,17,LOW
0.0213,0.272,69,0,0,0,28,LOW
0.0283,0.282,177,0,0,0,33,MEDIUM
0.0654,0.1,297,0,0,0,35,MEDIUM
0.0109,0.397,35,0,0,0,20,LOW
0.1899,0.122,14,0,0,0,26,LOW
0.0312,0.136,0,0,0,0,6,LOW
0.1437,0.593,0,0,0,0,23,LOW
0.0161,0.195,47,0,0,0,17,LOW
0.0054,0.228,35,0,0,0,18,LOW
0.0303,0.242,8,0,0,0,18,LOW
0.1004,0.668,0,0,0,0,25,LOW
0.1116,0.1,16,0,0,0,26,LOW
0.1539,0.231,0,0,0,0,18,LOW
0.1349,0.371,24,0,0,0,35,MEDIUM
0.0212,0.1,25,0,0,0,21,LOW
0.024,0.492,13,0,0,0,21,LOW
0.1684,0.199,304,1,0,0,52,MEDIUM
0.0214,0.182,35,0,0,0,22,LOW
0.0047,0.1,8,0,0,0,11,LOW
0.0111,0.129,365,0,0,0,26,LOW
0.0487,0.302,7,0,0,0,19,LOW
0.0146,0.265,20,0,0,0,13,LOW
0.0472,0.219,0,0,0,0,7,LOW
0.033,0.347,35,0,0,0,24,LOW
0.0553,0.166,107,0,0,0,36,MEDIUM
0.0008,0.141,489,0,0,0,27,LOW
0.0108,0.314,0,0,0,0,4,LOW
0.0396,0.195,97,0,0,0,27,LOW
0.0033,0.1,221,0,0,0,26,LOW
0.0093,0.119,0,1,0,0,11,LOW
0.0493,0.166,33,0,0,0,21,LOW
0.1124,0.259,16,0,0,0,28,LOW
0.0043,0.102,32,0,0,0,16,LOW
0.0385,0.568,12,0,0,0,23,LOW
